Rank,Extension_ID,Total_Risk_Score,Risk_Level,Permission_Risk,Host_Risk,User_Factor,Rating_Factor,User_Count,Rating,Review_Count,Host_Permissions_Count,Risky_Permissions_Count,Additional_Flags
187,pcleedpkdpfooafagigglockmighelee,340.5,Critical,12,328,0.5,0.0,5000,4.619047619047619,21,41,3,Content Scripts; Web Accessible Resources
188,nlijpgankndpklfipncpkljliinbcbca,337.0,Critical,0,336,1.0,0.0,40000,3.6769230769230767,65,42,0,Content Scripts; Web Accessible Resources
189,dfehhiielnibpekdcfhpdbnejknennnn,336.0,Critical,7,328,0.0,1.0,2,5.0,0,42,2,Content Scripts; Web Accessible Resources
190,pdopeicieioakdmegnhlodldcjkogohb,332.0,Critical,31,300,0.0,1.0,262,5.0,0,38,6,Content Scripts
191,ambpfppfbpeepjlpgekhpdfmmgikfjjd,330.5,Critical,10,320,0.5,0.0,8000,3.816901408450704,71,40,2,Content Scripts; Web Accessible Resources
192,gkgekoobpemklogaclbobliifdfbmljf,330.0,Critical,9,320,0.0,1.0,498,5.0,2,40,1,Content Scripts
193,efpmfikikojpigfhfgjjmbmkapboliio,330.0,Critical,21,308,0.0,1.0,184,5.0,2,39,4,Externally Connectable; Content Scripts; Web Accessible Resources
194,lekblhcdmlbolaelgdghnmpnlchjieod,327.0,Critical,30,296,1.0,0.0,10000,3.36,25,55,4,Externally Connectable; Content Scripts; Web Accessible Resources
195,hkdjjdiilggppjhhlgfbiedplbneomen,326.5,Critical,23,302,0.5,1.0,6000,5.0,3,40,6,Externally Connectable; Content Scripts; Web Accessible Resources
196,lajmpenkmmnefcpobpfdkinlhicliadg,326.5,Critical,37,288,0.5,1.0,1000,4.0,5,36,7,Content Scripts
197,aphgflniadmhhmiebacmblekknbpkhbc,323.5,Critical,2,320,0.5,1.0,1000,5.0,3,40,1,Content Scripts; Web Accessible Resources
198,eplbdepeknnmfphebjlgnhijimcaiffk,322.0,Critical,17,304,0.0,1.0,9,5.0,1,38,3,Content Scripts
199,pdnaboncdpkapafcfbajadgknpfjegod,320.5,Critical,0,320,1.0,-0.5,10000,4.7254901960784315,102,80,0,Content Scripts; Web Accessible Resources
200,cchmpihnihhlfmhhpfkblpoboeaoblgc,318.5,Critical,9,308,0.5,1.0,1000,5.0,0,73,1,Externally Connectable
201,kppoohjlfeebjclffbjkmmfjghcponel,317.0,Critical,12,304,0.0,1.0,41,5.0,0,58,3,Content Scripts; Web Accessible Resources
202,laafmimmfoigfibljpeaohdehdnlbddg,314.5,Critical,2,312,0.5,0.0,1000,5.0,10,39,1,Content Scripts; Web Accessible Resources
203,fjloanfmldedeklicoenijiddfgipkke,312.0,Critical,29,282,0.0,1.0,965,4.0,1,37,6,Content Scripts; Web Accessible Resources
204,mmejbcacelkdcpaeccimglglbkeohlhe,311.5,Critical,55,256,0.5,0.0,3000,4.833333333333333,30,32,9,Content Scripts; Web Accessible Resources
205,eigpceijfgcoknincjhkomfodneifcnp,310.5,Critical,21,288,0.5,1.0,1000,5.0,4,40,4,Content Scripts; Web Accessible Resources
206,aikkeehnlfpamidigaffhfmgbkdeheil,310.0,Critical,13,296,1.0,0.0,50000,4.733333333333333,60,73,3,Externally Connectable; Content Scripts; Web Accessible Resources
207,jnnmldnjikpokpfohpbcieipcmklhebb,310.0,Critical,5,304,0.0,1.0,743,4.0,2,76,1,Web Accessible Resources
208,blilbgcjmmpbcjiopbifnoopnpfhdipg,309.5,Critical,5,304,0.5,0.0,5000,4.076923076923077,13,76,1,
209,aemiadhloallnbdcapbdkcfpodmcebmg,308.0,Critical,20,288,0.0,0.0,369,4.038461538461538,26,48,6,Content Scripts; Web Accessible Resources
210,mhoonglfjagkpchkddmcicpbjgdfibjd,308.0,Critical,3,304,0.0,1.0,6,5.0,0,38,2,Content Scripts
211,khnpmcbncmpaidhhefdacdfhegmhfnde,307.0,Critical,26,280,0.0,1.0,528,5.0,0,35,5,Content Scripts; Web Accessible Resources
212,gkiijkpdpjjlcmlmjknbcmlmlpekedil,306.0,Critical,5,300,0.0,1.0,27,5.0,1,50,3,Content Scripts; Web Accessible Resources
213,negbhahodnbcdefabngfhdegbemmffhe,305.0,Critical,28,276,0.0,1.0,169,5.0,0,40,4,Externally Connectable; Content Scripts; Web Accessible Resources
214,ekhmpgabedfgpalclmfeofmaneolcejk,303.0,Critical,2,300,0.0,1.0,270,4.777777777777778,9,38,1,
215,leknliicffobjlhilhmijnbmmjfigjme,303.0,Critical,22,280,0.0,1.0,826,5.0,4,35,4,Content Scripts
216,aokheaddinafdmjphkjlnachkejgleao,302.0,Critical,37,264,1.0,0.0,10000,3.9,40,33,6,Content Scripts
217,hjlgbdmfljafjdkpgdiefkplpkcjlphh,301.5,Critical,9,292,1.0,-0.5,60000,4.270833333333333,144,38,3,Web Accessible Resources
218,cogdeckoffhcpfmainkijpifglkkccla,298.5,Critical,9,288,0.5,1.0,6000,4.6,5,36,3,Externally Connectable; Content Scripts; Web Accessible Resources
219,oicchbdmkmdblmmcikdpahedjjagjepe,298.5,Critical,2,296,0.5,0.0,1000,4.125,16,37,1,Externally Connectable; Content Scripts; Web Accessible Resources
220,mpojkiknlndklgajdoaaegidjppfeabb,298.0,Critical,9,288,0.0,1.0,91,5.0,0,68,1,Externally Connectable
221,jcmpmmkhhoelakhlbbpoaeceagacckah,297.5,Critical,8,288,0.5,1.0,1000,2.2857142857142856,7,36,2,Content Scripts; Web Accessible Resources
222,gfdldleopmcdjppengcjkpfafjhcabpj,297.5,Critical,31,266,0.5,0.0,5000,4.1875,16,61,7,Content Scripts; Web Accessible Resources
223,aeeccphegbhmemmjncggcjlieanbkcmg,297.0,Critical,28,268,0.0,1.0,115,5.0,3,39,4,Content Scripts; Web Accessible Resources
224,fjifkdnhlhndjblobgfjdallikchiape,289.0,Critical,0,288,0.0,1.0,89,5.0,4,36,0,Content Scripts
225,mijfjlcfbaophfgkcphdfffjiefbllkh,289.0,Critical,31,258,0.0,0.0,603,4.75,16,32,5,Externally Connectable; Content Scripts; Web Accessible Resources
226,lkjldebnppchfbcgbeelhpjplklnjfbk,288.5,Critical,8,280,0.5,0.0,5000,4.275862068965517,58,35,2,Externally Connectable; Content Scripts; Web Accessible Resources
227,ndhkcelnoeacagmhbidalbidnkjeokma,284.5,Critical,10,272,1.5,1.0,800000,1.5714285714285714,175,34,2,Content Scripts
228,djhmcligoiljbkfdfoifmkfkganlgjgg,282.5,Critical,73,208,0.5,1.0,3000,5.0,2,28,15,Content Scripts; Web Accessible Resources
229,mmeomfkikaofgdbebkjdijgoonbieppi,282.0,Critical,73,208,0.0,1.0,7,5.0,0,28,15,Content Scripts; Web Accessible Resources
230,bobbbhmkllgehianhblkocdkllhiidfo,282.0,Critical,73,208,0.0,1.0,13,5.0,0,28,15,Content Scripts; Web Accessible Resources
231,loafciilaclngpfldhffompckmadfikk,281.0,Critical,0,280,0.0,1.0,15,5.0,0,35,0,Content Scripts
232,gkolbcjhmdindjofadgjlioponkfanho,280.0,Critical,71,208,0.0,1.0,0,5.0,0,28,14,Content Scripts; Web Accessible Resources
233,gcmfnmoamlddedacfedmekcbcahlkkjp,280.0,Critical,71,208,0.0,1.0,0,5.0,0,28,14,Content Scripts; Web Accessible Resources
234,fgclmmolhcjmhlljechafjaoholecoek,278.5,Critical,25,252,0.5,1.0,2000,5.0,3,34,5,Externally Connectable; Content Scripts; Web Accessible Resources
235,cgjdoogakiemolfnpmmggijdnpghklab,278.5,Critical,22,256,0.5,0.0,9000,4.5,12,36,4,Content Scripts; Web Accessible Resources
236,komohkkfnbgjojbglkikdfbkjpefkjem,276.5,Critical,16,260,0.5,0.0,2000,4.5,12,53,4,Content Scripts; Web Accessible Resources
237,afanpgdoladoakmnkgoccdfoillpeaop,276.0,Critical,19,256,1.0,0.0,20000,4.153846153846154,91,32,4,Externally Connectable; Content Scripts; Web Accessible Resources
238,hpkolohmfobfobckdjfncgapellgmmci,276.0,Critical,29,246,0.0,1.0,291,5.0,0,66,6,Content Scripts; Web Accessible Resources
239,npljdmggkolkjfobbnedlpmafjdffbdj,276.0,Critical,11,264,0.0,1.0,61,5.0,0,33,2,Content Scripts
240,ijphgfhpekopdnpejgcllbgfeoabgjjd,275.0,Critical,18,256,0.0,1.0,244,5.0,8,32,5,Content Scripts; Web Accessible Resources
241,oobijlcdpmmmpgkonmjnpkkbdmnjpeeb,274.0,Critical,9,264,1.0,0.0,20000,3.0634920634920637,63,33,4,Content Scripts; Web Accessible Resources
242,cnkgefjeknjodlkfmfmjelgbmfbnkmma,273.5,Critical,29,244,0.5,0.0,4000,4.066666666666666,45,31,6,Content Scripts
243,knfhdmkccnbhbgpahakkcmoddgikegjl,272.5,Critical,32,240,0.5,0.0,4000,4.277777777777778,18,30,5,Externally Connectable; Content Scripts; Web Accessible Resources
244,mmajdhfdokfcaiadahjnffhbfjfkmcnc,272.5,Critical,16,256,0.5,0.0,2000,4.172413793103448,29,32,4,
245,gjhijhnbbffbipkcejiejphnladneboi,272.0,Critical,2,268,1.0,1.0,10000,5.0,5,34,1,Content Scripts
246,lfojgmgodcgmjoiokklgmailddgolmda,271.5,Critical,23,248,0.5,0.0,2000,3.675,80,37,3,Content Scripts
247,loogobkkpakgbbacdgojpheijeahapkl,270.5,Critical,21,248,0.5,1.0,6000,5.0,0,31,4,Content Scripts
248,jhjlfkddenhfhealjfgpgikakohmncmp,270.5,Critical,9,260,0.5,1.0,1000,5.0,0,61,1,Externally Connectable
249,mnmjkjlaepijnbgapohecanhklhoojbh,270.0,Critical,13,256,0.0,1.0,67,5.0,5,32,3,Content Scripts; Web Accessible Resources
250,fmafmnedillfdiajplfklndhciaodmld,270.0,Critical,21,248,0.0,1.0,21,5.0,0,41,5,Content Scripts; Web Accessible Resources
251,kmpjiibmaciallljhjabcfbhdbhcebhm,270.0,Critical,21,248,1.0,0.0,10000,4.0,16,41,5,Content Scripts; Web Accessible Resources
252,accgfkpafjdejekdgbacekafgpncgekm,269.0,Critical,68,200,0.0,1.0,28,5.0,0,25,11,Content Scripts; Web Accessible Resources
253,aidjofdjbdcdhenlocpjmimcoocbadmg,269.0,Critical,10,258,0.0,1.0,3,5.0,0,43,2,Content Scripts; Web Accessible Resources
254,imjfokfjjgpijjfgnodojafbkoonmmkh,267.0,Critical,51,214,1.0,1.0,20000,3.0,1,72,8,Externally Connectable; Content Scripts; Web Accessible Resources
255,aiillidfcgfckfhkpiakhkkpbkknagnp,266.0,Critical,9,256,0.0,1.0,206,5.0,2,32,3,
256,gbpkfnpijffepibabnledidempoaanff,264.0,Critical,7,256,0.0,1.0,382,4.5,6,32,2,Content Scripts; Web Accessible Resources
257,iaillabiiidlmolhemgpkokehaiadhli,262.5,Critical,35,226,0.5,1.0,6000,5.0,0,39,5,Content Scripts; Web Accessible Resources
258,fnoknmcjgfgepgngbkeefjgeikbdenki,262.0,Critical,5,256,0.0,1.0,56,1.0,1,32,2,Content Scripts; Web Accessible Resources
259,opeiecdnpgdmonckglnlkgelmicjohei,260.5,Critical,28,232,0.5,0.0,1000,4.2,30,29,7,Content Scripts; Web Accessible Resources
260,kpooiecmdooekmmjoiifijppcfpgkjcp,260.0,Critical,27,232,0.0,1.0,122,2.0,4,29,6,Content Scripts
261,nofijfmdhnkgjnhbacagmodmcpdnlmde,259.0,Critical,18,240,0.0,1.0,10,5.0,2,30,3,Externally Connectable; Content Scripts; Web Accessible Resources
262,bbgnjgojcifngncffebelnaljklbiilf,258.5,Critical,6,252,0.5,0.0,5000,4.596153846153846,52,32,2,
263,jmfcdankfkdfaplmnjecnibgflndgopk,257.5,Critical,20,236,0.5,1.0,3000,5.0,6,33,4,Externally Connectable; Content Scripts; Web Accessible Resources
264,jgohapbinohgfjfhllbcgnkffbhncdhe,255.5,Critical,38,216,0.5,1.0,3000,4.0,4,27,7,Content Scripts; Web Accessible Resources
265,bjificapenhmmlfjlcpeanmfmbjldkon,255.5,Critical,10,244,0.5,1.0,1000,5.0,0,31,2,Externally Connectable; Content Scripts; Web Accessible Resources
266,ofofpfeldepmeolpbcmehmfgakjnlekf,255.0,Critical,6,248,0.0,1.0,93,5.0,3,31,1,Content Scripts; Web Accessible Resources
267,nhglpabogkpplpcemgiaopjoehcpajdk,255.0,Critical,0,254,0.0,1.0,322,3.375,8,32,0,Content Scripts; Web Accessible Resources
268,aijdnjffgdhbchaccijfhnlkjmcdkndl,254.0,Critical,5,248,0.0,1.0,2,5.0,0,31,2,Content Scripts
269,kbbdibmbjngifdgbmlleelghocpeimhe,253.5,Critical,37,216,0.5,0.0,7000,5.0,15,27,7,Externally Connectable; Content Scripts; Web Accessible Resources
270,jnmbpmkphhcbhbfbcillhegbkipedapp,251.0,Critical,18,232,1.0,0.0,30000,4.413043478260869,46,29,4,Content Scripts; Web Accessible Resources
271,lnbmbgocenenhhhdojdielgnmeflbnfb,250.0,Critical,39,210,1.5,-0.5,400000,4.2229965156794425,287,50,7,Content Scripts; Web Accessible Resources
272,nacnehihbjjlchdjgeagagnpinkjoika,250.0,Critical,5,244,0.0,1.0,184,5.0,0,33,1,Externally Connectable; Content Scripts; Web Accessible Resources
273,gmdcbkoddgblpnemlconaekpmhgapbcb,249.5,Critical,24,224,0.5,1.0,1000,3.0,4,56,5,Content Scripts
274,mkecpampjhgoeijppnpdlfofhgdflbpi,249.0,Critical,32,216,0.0,1.0,38,4.8,5,27,7,Content Scripts
275,loblhceoipmbghoakodijfebkbfodkmf,249.0,Critical,0,248,0.0,1.0,434,5.0,3,31,0,Content Scripts; Web Accessible Resources
276,banhponphmmpnpogmfaahcgkgbgkcoka,248.5,Critical,0,248,0.5,0.0,1000,4.083333333333333,12,31,0,Content Scripts
277,bikcedbejjiigmlbjmfcfinfkbhpkoni,248.0,Critical,31,216,0.0,1.0,76,3.0,2,27,5,Externally Connectable; Content Scripts; Web Accessible Resources
278,jmbnbpioejljhgmnnocepocmafnhkfki,247.0,Critical,14,232,0.0,1.0,115,4.2,5,29,3,
279,gpcddccmdcalkmfjicallifmnddihkgp,246.5,Critical,1,244,0.5,1.0,2000,5.0,0,36,1,Content Scripts; Web Accessible Resources
280,lckkkmepbdjcpfbpcjidlmafmfhfklgh,245.0,Critical,8,236,0.0,1.0,582,5.0,0,58,1,Content Scripts; Web Accessible Resources
281,fgepmbnmkapnpfbchklfaainejeicfim,245.0,Critical,20,224,0.0,1.0,16,5.0,2,28,5,Externally Connectable; Content Scripts
282,efablgbmhenlnbblbdijphjkobelffib,244.0,Critical,37,206,1.0,0.0,10000,4.714285714285714,21,70,6,Externally Connectable; Content Scripts; Web Accessible Resources
283,ekcbifhpocmmjgekhbhelcdajmmnnnep,243.5,Critical,34,208,0.5,1.0,1000,5.0,1,46,7,Externally Connectable; Content Scripts
284,gfdeijdbdcjfclphiadekebdilkmaocn,243.0,Critical,34,208,0.0,1.0,149,5.0,0,46,7,Externally Connectable; Content Scripts
285,kmhhjomoadobcjeomodlkkefiadcponp,241.0,Critical,14,226,0.0,1.0,55,4.8,5,29,3,Content Scripts; Web Accessible Resources
286,emidbfgmfdphfdldbmehojiocmljfonj,239.0,Critical,14,224,0.0,1.0,335,5.0,1,56,2,
287,bkpjjpjajaogephjblhpjdmjmpihpepm,239.0,Critical,23,216,0.0,0.0,927,3.4444444444444446,18,27,4,Content Scripts; Web Accessible Resources
288,gnnefemojdilljadkjcefinfhdbolpbl,238.0,Critical,13,224,0.0,1.0,9,5.0,1,28,3,Externally Connectable; Content Scripts; Web Accessible Resources
289,labopjldfgjbnofaeoocakhbblfmpohg,238.0,Critical,5,232,0.0,1.0,5,5.0,0,31,1,Externally Connectable; Content Scripts; Web Accessible Resources
290,kcfpenbjklcckgaopphminececojbgcj,237.0,Critical,20,216,0.0,1.0,13,5.0,1,27,4,
291,enohabfnmaecamadfmihenkkonedakek,237.0,Critical,13,224,0.0,0.0,228,4.6,10,28,3,Externally Connectable; Content Scripts; Web Accessible Resources
292,pecoiiadhceclbnneglbpkneemociglb,235.0,Critical,30,204,0.0,1.0,22,5.0,0,70,6,Externally Connectable; Content Scripts; Web Accessible Resources
293,hhhfdmeccebonifdjlnfligonmdjdecm,235.0,Critical,10,224,0.0,1.0,460,4.5,8,29,2,Content Scripts
294,hpkciffmmkehlgidnpeoagmkghpkdgai,234.5,Critical,10,224,0.5,0.0,8000,3.4347826086956523,23,28,2,Content Scripts; Web Accessible Resources
295,ojplmecpdpgccookcobabopnaifgidhf,234.0,Critical,32,202,1.5,-1.5,200000,4.711768219832736,3348,48,7,Content Scripts; Web Accessible Resources
296,nmjngommoikanojcmikigdggeeohdjjl,234.0,Critical,5,228,0.0,1.0,3,5.0,0,38,1,Content Scripts; Web Accessible Resources
297,clgebcoblohaclokpfbnmmiacjjhcdmo,233.0,Critical,32,200,0.0,1.0,0,5.0,0,25,5,Externally Connectable; Web Accessible Resources
298,jeidgffkhjfpmlifhcfglhbmhjbllllg,232.5,Critical,39,192,0.5,1.0,1000,4.333333333333333,6,26,8,Content Scripts; Web Accessible Resources
299,fpicpahbllamfleebhiieejmagmpfepi,232.0,Critical,23,208,0.0,1.0,38,5.0,6,26,4,Content Scripts; Web Accessible Resources
300,gnpcmjhhhobmpeeekcfmficdfgnmncim,231.5,Critical,15,216,0.5,0.0,3000,4.909090909090909,11,27,3,Content Scripts; Web Accessible Resources
301,mhjmbfadcbhilcfdhkkepffbnjaghfie,231.0,Critical,6,224,0.0,1.0,271,5.0,4,28,1,
302,hombclhpgmifgbgbpnnddhcglefmpoch,231.0,Critical,22,208,0.0,1.0,1,5.0,1,27,4,
303,dhmogilcchlbghpooilnehefmlpaemcl,231.0,Critical,0,230,0.0,1.0,57,4.2,5,115,0,Content Scripts
304,diagaenpkdokkbgkaggafnkbgdoceeed,230.5,Critical,17,212,0.5,1.0,6000,5.0,4,50,6,Externally Connectable; Content Scripts; Web Accessible Resources
305,gengdkfcffpnjfolbcbhfiocemfinkem,230.5,Critical,0,230,1.0,-0.5,10000,4.778894472361809,199,115,0,Content Scripts; Web Accessible Resources
306,kpaaaffmgeogihehlnkgldaciehfhgnc,230.0,Critical,25,204,0.0,1.0,8,5.0,0,26,5,Content Scripts; Web Accessible Resources
307,jnobjanjaohjpbhffafinhgehijjfkmc,230.0,Critical,5,224,0.0,1.0,5,5.0,1,28,1,Externally Connectable; Web Accessible Resources
308,checcabgeleckmkmaebnojaaodmlhhnf,229.5,Critical,16,212,0.5,1.0,6000,5.0,2,27,3,Content Scripts
309,fihofcnkpomeiahhmljokjoofgkeifmk,227.5,Critical,55,172,0.5,0.0,1000,4.555555555555555,18,43,10,Content Scripts; Web Accessible Resources
310,clllagpghfmgaebimjdgjbaolnpbpidi,226.0,Critical,17,208,0.0,1.0,10,5.0,0,26,3,
311,ogjefnociaddjemkkajgmfpmhmpokmhj,226.0,Critical,29,196,0.0,1.0,198,5.0,6,37,5,Content Scripts; Web Accessible Resources
312,jaeijfdedfmcmhifdbfeigcekffcinnf,225.0,Critical,16,208,0.0,1.0,691,5.0,7,26,3,Content Scripts
313,bkmkgolgdpokbljjpcikopnmimjkboac,225.0,Critical,8,216,0.0,1.0,0,5.0,0,27,2,
314,dmccdgcjnfdepkgecolkdineccmbajlb,225.0,Critical,36,188,0.0,1.0,532,5.0,0,33,9,Externally Connectable; Content Scripts; Web Accessible Resources
315,lcccofmmanfnibnkbiabbajhgfoodanj,224.5,Critical,30,194,0.5,0.0,3000,4.32,25,25,6,Content Scripts; Web Accessible Resources
316,ofjpapfmglfjdhmadpegoeifocomaeje,222.5,Critical,14,208,0.5,0.0,2000,4.75,32,28,3,Content Scripts; Web Accessible Resources
317,pblapjjhibfmcfhpoapcmfdnjbnfifdp,222.5,Critical,26,196,0.5,0.0,3000,4.222222222222222,18,49,5,Content Scripts
318,mldpfbeejkkbecmfingchdolpfpglnog,221.5,Critical,24,196,0.5,1.0,1000,4.75,4,32,5,Content Scripts; Web Accessible Resources
319,ddmjjemihdbikbidniifcmlhimfbgcgf,220.0,Critical,39,180,0.0,1.0,230,5.0,1,23,8,Content Scripts; Web Accessible Resources
320,hedppplfdackfbdjienfgbmecbnldijl,219.5,Critical,10,208,0.5,1.0,1000,4.666666666666667,3,26,2,Content Scripts
321,gokdodgfomgmfaipimojkcoikbifbnib,219.0,Critical,2,216,0.0,1.0,10,5.0,2,27,1,Content Scripts; Web Accessible Resources
322,makoplkpgnkaocgnnelicmhafdlkehcc,217.5,Critical,23,194,0.5,0.0,1000,4.666666666666667,33,49,4,Content Scripts; Web Accessible Resources
323,ncmmngmilgommbngdgildhgciopljlji,217.0,Critical,8,208,0.0,1.0,145,5.0,2,26,2,Content Scripts
324,haighbphebockaggfkllmmdpmgdhebme,217.0,Critical,32,184,1.5,-0.5,100000,4.742971887550201,498,23,7,Content Scripts; Web Accessible Resources
325,ppnkhgpojbdimchlhpbgadannlalcnhm,217.0,Critical,16,200,0.0,1.0,153,3.6666666666666665,3,25,3,Content Scripts
326,bljmbajalidimklpecpaagkgcldgahho,217.0,Critical,24,192,0.0,1.0,558,5.0,0,24,3,Externally Connectable
327,gjijmfdoajoopbfagghciieobinmmeii,217.0,Critical,32,184,0.0,1.0,380,4.333333333333333,6,23,7,Content Scripts; Web Accessible Resources
328,ppajhpdaingbnajnkoidgmkoblgpfiok,217.0,Critical,0,216,1.0,0.0,10000,3.0806451612903225,62,27,0,
329,ookafmkhdhmcphdigedpgbdoidiicnhf,217.0,Critical,32,184,0.0,1.0,100,5.0,2,23,7,Content Scripts; Web Accessible Resources
330,ilippplmmncilpbgpakkhhlinganjljj,216.0,Critical,32,184,0.5,-0.5,8000,4.939929328621908,283,23,7,Content Scripts; Web Accessible Resources
331,mcjhimnjljhghjojacbahmoooembdijp,216.0,Critical,0,216,0.0,0.0,798,4.642857142857143,14,27,0,Content Scripts; Web Accessible Resources
332,jpegpdbkhceiipenjmaglmphmfjjpbmp,215.0,Critical,39,176,1.0,-1.0,80000,4.487886944818304,1486,22,6,Externally Connectable; Content Scripts; Web Accessible Resources
333,gbfgnfpgmfibljddgeidibnhailcmjin,215.0,Critical,2,212,0.0,1.0,58,5.0,2,27,1,Content Scripts; Web Accessible Resources
334,bjedghpfljddebgdlapnnifcngedlcne,214.0,Critical,21,192,0.0,1.0,3,5.0,0,24,6,
335,lndibgemjcmiehfllbedihgpdbmafbgi,214.0,Critical,49,164,0.0,1.0,214,5.0,6,21,9,Content Scripts; Web Accessible Resources
336,odgdhpbbdiifhapmimblpngjeafceadh,214.0,Critical,41,172,0.0,1.0,638,5.0,3,22,8,Content Scripts; Web Accessible Resources
337,epechikapdipcpfihonkhmnknbjmnlmi,214.0,Critical,34,180,0.5,-0.5,6000,3.774436090225564,133,43,8,Content Scripts; Web Accessible Resources
338,lnjpbgebcdbcbkibjjnbjnjkeagpbpbg,213.0,Critical,36,176,0.0,1.0,6,5.0,0,22,6,Externally Connectable; Content Scripts; Web Accessible Resources
339,fmhnkofhmfdoobflllafcnjalacjdbkc,213.0,Critical,28,184,0.0,1.0,270,5.0,1,23,6,
340,clpkpfnekgignfhjledmhgopanikbafn,212.0,Critical,40,172,0.0,0.0,950,4.913043478260869,46,22,7,Content Scripts; Web Accessible Resources
341,ddplgjilhfboobldlegckoackmpgggbf,211.0,Critical,22,188,0.0,1.0,824,2.2142857142857144,14,24,3,Content Scripts; Web Accessible Resources
342,embnpahdcfophaomlkchdcppjghldghd,211.0,Critical,18,192,0.0,1.0,285,5.0,1,45,5,Content Scripts; Web Accessible Resources
343,pehdnkgobeiakkmmkodeocbggajggfam,211.0,Critical,30,180,0.0,1.0,929,4.857142857142857,7,25,5,Externally Connectable; Content Scripts; Web Accessible Resources
344,dkalclkbjdmlppeipbiaelfbnelhfipm,211.0,Critical,10,200,0.0,1.0,49,1.0,1,47,3,Content Scripts
345,angpjceilobeojeaomilenbjdjdnffkn,209.0,Critical,59,148,1.0,1.0,10000,1.0,1,20,11,Externally Connectable; Content Scripts; Web Accessible Resources
346,hhboldlipcoepkcchjejlnnofedlkfea,209.0,Critical,8,200,0.0,1.0,404,4.428571428571429,7,25,2,
347,jpagleghaigcfldpmfpkgdmjljcekico,209.0,Critical,24,184,0.0,1.0,16,5.0,0,23,4,Content Scripts; Web Accessible Resources
348,nhfmioilpglanakdpomfobcmbkbjedha,208.5,Critical,32,176,1.0,-0.5,10000,4.9640718562874255,334,22,7,Content Scripts; Web Accessible Resources
349,amagdhmieghdldeiagobdhiebncjdjod,208.0,Critical,7,200,0.0,1.0,214,5.0,6,25,2,Content Scripts; Web Accessible Resources
350,ffpihdhnicdfjbjghbeabcjjmfgalafp,208.0,Critical,7,200,0.0,1.0,5,5.0,0,25,2,Content Scripts
351,cjpdecffbdkhkikfpllhiakddlcieabg,208.0,Critical,15,192,0.0,1.0,12,5.0,0,25,4,Externally Connectable; Content Scripts; Web Accessible Resources
352,clnfbbdbpkhknhbhaehhjjllndeehpac,208.0,Critical,23,184,0.0,1.0,791,4.0,8,23,4,Externally Connectable; Content Scripts; Web Accessible Resources
353,amfklcoihehamimgfemijdpmapoamlak,208.0,Critical,15,192,0.0,1.0,147,5.0,0,25,4,Externally Connectable; Content Scripts; Web Accessible Resources
354,bkbipadjogdmmnajfplbllmglobaiapc,207.5,Critical,15,192,0.5,0.0,7000,4.88,25,25,4,Externally Connectable; Content Scripts; Web Accessible Resources
355,oimfhalmnlkcphljdhgbiafpejcmkkif,207.0,Critical,22,184,0.0,1.0,80,5.0,0,28,4,Externally Connectable; Content Scripts; Web Accessible Resources
356,bfbknlmnmkanehcpgilomnnpmabgfoin,206.0,Critical,23,182,0.0,1.0,32,5.0,0,72,5,Content Scripts; Web Accessible Resources
357,gbnebpdekafhpcipejfhabfghccgfnbh,205.5,Critical,17,188,0.5,0.0,5000,4.361702127659575,47,33,3,Externally Connectable; Web Accessible Resources
358,pfjibkklgpfcfdlhijfglamdnkjnpdeg,205.5,Critical,29,176,1.5,-1.0,200000,4.033670033670034,594,22,6,Content Scripts; Web Accessible Resources
359,dmiefddpblnmlkikcopbgchlnogelhma,205.0,Critical,20,184,0.0,1.0,177,3.6666666666666665,3,23,4,Content Scripts
360,npniokkcbjelfdcbpfdpkgapmdoimfdk,205.0,Critical,20,184,0.0,1.0,92,5.0,2,23,4,Content Scripts
361,fbkgbilgkefcpeplljiehhmelhbbbofb,205.0,Critical,36,168,0.0,1.0,443,5.0,2,21,6,Externally Connectable; Content Scripts; Web Accessible Resources
362,iclajnmcfgjakokfeiknobkgikoojpmn,203.0,Critical,26,176,0.0,1.0,644,5.0,0,24,5,Web Accessible Resources
363,cbllohkbekifgnpgnbpafcoocgfhhcip,202.5,Critical,26,176,0.5,0.0,2000,4.478260869565218,23,22,5,Content Scripts; Web Accessible Resources
364,fmbbdgpoheokfdcgbpaofghkgbghadod,202.0,Critical,2,200,0.0,0.0,586,3.8260869565217392,23,25,1,Content Scripts; Web Accessible Resources
365,oehooocookcnclgniepdgaiankfifmmn,202.0,Critical,21,180,1.5,-0.5,100000,3.967880085653105,467,28,5,Content Scripts; Web Accessible Resources
366,cpfpkpfdmfbmbhjokmiahlefkfhimpob,202.0,Critical,13,188,0.0,1.0,791,4.555555555555555,9,27,2,Content Scripts; Web Accessible Resources
